mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_class_weight,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.1492368221282959,0.006659391833548448,0.03325958251953125,0.007361884489601098,balanced,10,sqrt,2,2,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8144796380090498,0.7058823529411765,0.9411764705882352,0.9368686868686869,0.7458333333333332,0.8288480963480962,0.09644126623070066,177,0.9700033704078194,0.9700033704078194,0.9700033704078194,0.9850513906853899,0.9850675699516601,0.9760258143721016,0.007375959132970134
0.2128481388092041,0.006425617329375462,0.0377439022064209,0.006328131468923055,balanced,10,sqrt,2,2,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8803921568627452,0.7058823529411765,0.9411764705882352,0.8739316239316239,0.7458333333333332,0.8294431875314228,0.08867607631777188,169,0.9848406546080964,0.9700033704078194,0.9848406546080964,0.9850513906853899,0.9850675699516601,0.9819607280522125,0.005979481881748294
0.08251838684082032,0.005078848153622205,0.01934337615966797,0.0015700994876593536,balanced,10,sqrt,2,5,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.8739316239316239,0.7458333333333332,0.8272410759175465,0.07261936039903125,220,0.9700033704078194,0.9700033704078194,0.9848406546080964,0.9850513906853899,0.9552389567314942,0.973027548568124,0.011125174696995208
0.14387822151184082,0.006245830152118079,0.03315634727478027,0.004668095259261138,balanced,10,sqrt,2,5,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8144796380090498,0.657754010695187,0.9411764705882352,0.8739316239316239,0.7458333333333332,0.8066350153114857,0.09854356690515674,369,0.9700033704078194,0.9548743246417665,0.9700033704078194,0.9850513906853899,0.970156967102472,0.9700178846490534,0.009543096758328646
0.21637506484985353,0.011245663197403206,0.03757562637329102,0.0025632672219076985,balanced,10,sqrt,2,5,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8144796380090498,0.7058823529411765,0.9411764705882352,0.8739316239316239,0.8125,0.829594017094017,0.0777710653532217,157,0.9700033704078194,0.9700033704078194,0.9848406546080964,0.9850513906853899,0.9850675699516601,0.9789932712121571,0.0073406599465097476
0.0822258472442627,0.006747077285023954,0.02550983428955078,0.006344843116644314,balanced,10,sqrt,2,10,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8144796380090498,0.8144796380090498,0.9411764705882352,0.8739316239316239,0.8125,0.8513134741075916,0.05061005349475873,41,0.9548743246417665,0.9400067408156386,0.9548743246417665,0.9551541720561696,0.9402683551937284,0.9490355834698139,0.007266405088543274
0.15529637336730956,0.012198175780923368,0.03487377166748047,0.008231345323458325,balanced,10,sqrt,2,10,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8144796380090498,0.8144796380090498,0.9411764705882352,0.9368686868686869,0.8125,0.8639008866950043,0.061355988337923176,13,0.9397228094902513,0.9400067408156386,0.9548743246417665,0.9552470207104014,0.9552389567314942,0.9490179704779104,0.007475304658291782
0.22314100265502929,0.010766050546498382,0.036963891983032224,0.0049151383562247445,balanced,10,sqrt,2,10,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.8739316239316239,0.8125,0.8405744092508798,0.0617560481272602,69,0.9548743246417665,0.9400067408156386,0.9548743246417665,0.9552470207104014,0.9552389567314942,0.9520482735082135,0.006023023870118581
0.08443074226379395,0.008009628949117598,0.023701906204223633,0.0033032648522032804,balanced,10,sqrt,4,2,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8803921568627452,0.8144796380090498,0.9411764705882352,0.8739316239316239,0.75,0.8519959778783308,0.06488656423207491,25,0.9397228094902513,0.9249079946754365,0.9097564795239215,0.9402985074626866,0.925734961555857,0.9280841505416305,0.011279708125903551
0.14996371269226075,0.008412130854278107,0.03314175605773926,0.006061299121297136,balanced,10,sqrt,4,2,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.8803921568627452,0.8144796380090498,0.8823529411764706,0.8739316239316239,0.6875,0.827731271995978,0.0744735973441932,212,0.9397228094902513,0.9400067408156386,0.9249079946754365,0.9252574337614253,0.9251997511599401,0.9310189459805382,0.0072241189533113325
0.2128122329711914,0.006177200958536168,0.03725700378417969,0.0023947854617212523,balanced,10,sqrt,4,2,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.8803921568627452,0.8144796380090498,0.9411764705882352,0.8075396825396826,0.8125,0.8512175895999425,0.0523454755262127,49,0.9397228094902513,0.9400067408156386,0.9097564795239215,0.9402985074626866,0.9402683551937284,0.9340105784972452,0.012128830795515699
0.08676366806030274,0.006080374176968458,0.021641921997070313,0.0031059617030533434,balanced,10,sqrt,4,5,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8803921568627452,0.8144796380090498,0.9411764705882352,0.8739316239316239,0.75,0.8519959778783308,0.06488656423207491,25,0.9397228094902513,0.9249079946754365,0.9097564795239215,0.9402985074626866,0.925734961555857,0.9280841505416305,0.011279708125903551
0.15021514892578125,0.005881064718238909,0.03617391586303711,0.007077975659776528,balanced,10,sqrt,4,5,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8803921568627452,0.8144796380090498,0.8823529411764706,0.8739316239316239,0.6875,0.827731271995978,0.0744735973441932,212,0.9397228094902513,0.9400067408156386,0.9249079946754365,0.9252574337614253,0.9251997511599401,0.9310189459805382,0.0072241189533113325
0.21024141311645508,0.005415145210701011,0.03872499465942383,0.004420704825358115,balanced,10,sqrt,4,5,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.8803921568627452,0.8144796380090498,0.9411764705882352,0.8075396825396826,0.8125,0.8512175895999425,0.0523454755262127,49,0.9397228094902513,0.9400067408156386,0.9097564795239215,0.9402985074626866,0.9402683551937284,0.9340105784972452,0.012128830795515699
0.08297100067138671,0.005210094615784936,0.02244248390197754,0.002744190316310069,balanced,10,sqrt,4,10,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8144796380090498,0.8144796380090498,0.8823529411764706,0.8739316239316239,0.75,0.8270487682252388,0.04797714551495344,275,0.9091680214886548,0.9249079946754365,0.9091680214886548,0.9402985074626866,0.9107342077491332,0.9188553505729132,0.012248143764415222
0.14473066329956055,0.00484287706398596,0.03476252555847168,0.0035061619632258843,balanced,10,sqrt,4,10,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8803921568627452,0.8144796380090498,0.9411764705882352,0.8739316239316239,0.6875,0.8394959778783309,0.08593698659367485,121,0.9245028648466463,0.9400067408156386,0.9245028648466463,0.9402985074626866,0.9251997511599401,0.9309021458263118,0.007557832506290301
0.22377543449401854,0.010208844171823921,0.0346259593963623,0.004800440969191754,balanced,10,sqrt,4,10,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.8803921568627452,0.8144796380090498,0.9411764705882352,0.8075396825396826,0.8125,0.8512175895999425,0.0523454755262127,49,0.9245028648466463,0.9400067408156386,0.9091680214886548,0.9402985074626866,0.9251997511599401,0.9278351771547133,0.011575785420185392
0.08495635986328125,0.0055892386725439405,0.0219820499420166,0.004074825026314958,balanced,10,log2,1,2,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.8791035353535352,0.7458333333333332,0.8282754582019288,0.07331059297968531,193,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.15129570960998534,0.005333531685980362,0.03322782516479492,0.006993068716872607,balanced,10,log2,1,2,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 200}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.8175505050505051,0.7458333333333332,0.8159648521413227,0.06876916649260603,324,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.2207864284515381,0.014582652433653257,0.03802642822265625,0.004209670818977414,balanced,10,log2,1,2,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 300}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.8791035353535352,0.7458333333333332,0.8282754582019288,0.07331059297968531,193,1.0,1.0,1.0,1.0,1.0,1.0,0.0
0.08638720512390137,0.00809627135244852,0.023317813873291016,0.0028207997914111113,balanced,10,log2,1,5,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 100}",0.8803921568627452,0.657754010695187,0.9411764705882352,0.8791035353535352,0.7458333333333332,0.8208519013666071,0.10358089045407193,279,0.9848406546080964,1.0,0.9848406546080964,0.9850513906853899,0.9850675699516601,0.9879600539706486,0.00602077056634766
0.15015463829040526,0.004628624172228357,0.034601020812988284,0.002152911570629507,balanced,10,log2,1,5,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 200}",0.8144796380090498,0.7094474153297682,0.9411764705882352,0.8791035353535352,0.7458333333333332,0.8180080785227843,0.08474688074245024,291,0.9848406546080964,1.0,0.9848406546080964,0.9850513906853899,0.9850675699516601,0.9879600539706486,0.00602077056634766
0.21104683876037597,0.00828312395519626,0.03565258979797363,0.0022758204694292485,balanced,10,log2,1,5,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 5, 'n_estimators': 300}",0.8144796380090498,0.7094474153297682,0.9411764705882352,0.8791035353535352,0.7458333333333332,0.8180080785227843,0.08474688074245024,291,0.9848406546080964,0.9848406546080964,0.9848406546080964,0.9850513906853899,0.9850675699516601,0.984928184892268,0.00010732428819424751
0.08048501014709472,0.004389204474669816,0.023817968368530274,0.0012077436876681085,balanced,10,log2,1,10,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 100}",0.8144796380090498,0.7058823529411765,0.9411764705882352,0.8791035353535352,0.7458333333333332,0.817295066045066,0.0856672490374274,303,0.9397228094902513,0.9700033704078194,0.9400067408156386,0.9850513906853899,0.9552389567314942,0.9580046536261188,0.01755730594262997
0.14940791130065917,0.006928357653136729,0.031521034240722653,0.005980761082747248,balanced,10,log2,1,10,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 200}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.9368686868686869,0.7458333333333332,0.8398284885049592,0.0841591926703113,85,0.9397228094902513,0.9700033704078194,0.9548743246417665,0.9850513906853899,0.970156967102472,0.9639617724655398,0.015425708236653984
0.23546767234802246,0.012287995508651665,0.039351272583007815,0.0038355672728766312,balanced,10,log2,1,10,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 1, 'min_samples_split': 10, 'n_estimators': 300}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.9368686868686869,0.7458333333333332,0.8398284885049592,0.0841591926703113,85,0.9548743246417665,0.9700033704078194,0.9700033704078194,0.9850513906853899,0.9552389567314942,0.9670342825748579,0.011218212321684382
0.09076118469238281,0.008538431624210361,0.022116327285766603,0.0032533896676395593,balanced,10,log2,2,2,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 100}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.9368686868686869,0.7458333333333332,0.8398284885049592,0.0841591926703113,85,0.9696891394565813,0.9696969696969697,0.9700033704078194,0.9850513906853899,0.970156967102472,0.9729195674698465,0.006068576475290246
0.1504979610443115,0.00947487583908016,0.039117050170898435,0.00871911883046724,balanced,10,log2,2,2,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 200}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.9368686868686869,0.7458333333333332,0.8398284885049592,0.0841591926703113,85,0.9848406546080964,0.9700033704078194,0.9848406546080964,0.9850513906853899,0.970156967102472,0.9789786074823749,0.0072661146202904255
0.24286794662475586,0.011491753711719331,0.04464883804321289,0.009343248817993624,balanced,10,log2,2,2,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 2, 'n_estimators': 300}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.8739316239316239,0.7458333333333332,0.8272410759175465,0.07261936039903125,220,0.9848406546080964,0.9700033704078194,0.9848406546080964,0.9850513906853899,0.9850675699516601,0.9819607280522125,0.005979481881748294
0.09452834129333496,0.00921289822256848,0.023361825942993165,0.0033910367710506023,balanced,10,log2,2,5,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 100}",0.8803921568627452,0.7094474153297682,0.9411764705882352,0.8739316239316239,0.7458333333333332,0.8301562000091411,0.08768853530906169,153,0.9548743246417665,0.9700033704078194,0.9700033704078194,0.9850513906853899,0.970156967102472,0.9700178846490534,0.009543096758328646
0.15893244743347168,0.010795569870556134,0.03699097633361816,0.00267746387193069,balanced,10,log2,2,5,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.8803921568627452,0.7607843137254902,0.9411764705882352,0.8739316239316239,0.7458333333333332,0.8404235796882855,0.07504818266106761,77,0.9700033704078194,0.9700033704078194,0.9700033704078194,0.9850513906853899,0.970156967102472,0.973043693802264,0.006004143144608501
0.2476067066192627,0.01635081395716166,0.03520746231079101,0.0013502281942834684,balanced,10,log2,2,5,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.8739316239316239,0.7458333333333332,0.8272410759175465,0.07261936039903125,220,0.9700033704078194,0.9700033704078194,0.9700033704078194,0.9850513906853899,0.9850675699516601,0.9760258143721016,0.007375959132970134
0.0897458553314209,0.009551845997393772,0.02638721466064453,0.00464483053927979,balanced,10,log2,2,10,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 100}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.9368686868686869,0.7458333333333332,0.8398284885049592,0.0841591926703113,85,0.9245028648466463,0.9548743246417665,0.9400067408156386,0.9701492537313433,0.9402683551937284,0.9459603078458245,0.01544558152955396
0.15435900688171386,0.011756299508519742,0.031670236587524415,0.00492740276411245,balanced,10,log2,2,10,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 200}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.8739316239316239,0.7458333333333332,0.8272410759175465,0.07261936039903125,220,0.9245028648466463,0.9548743246417665,0.9400067408156386,0.9701492537313433,0.9402683551937284,0.9459603078458245,0.01544558152955396
0.21598105430603026,0.011462000358239884,0.038636302947998045,0.007263448226351744,balanced,10,log2,2,10,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.8144796380090498,0.7607843137254902,0.9411764705882352,0.8739316239316239,0.7458333333333332,0.8272410759175465,0.07261936039903125,220,0.9245028648466463,0.9548743246417665,0.9548743246417665,0.9552470207104014,0.9402683551937284,0.9459533780068619,0.01214892893755751
0.08885765075683594,0.007145644905593146,0.020656585693359375,0.001765993250569197,balanced,10,log2,4,2,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 100}",0.8803921568627452,0.7607843137254902,0.8823529411764706,0.9368686868686869,0.6875,0.8295796197266785,0.09143007577895178,161,0.9091680214886548,0.8945062352544658,0.8791106084525185,0.9100769444701955,0.9402683551937284,0.9066260329719127,0.020269012918536576
0.14939308166503906,0.005106315542919737,0.03348684310913086,0.004273004670221315,balanced,10,log2,4,2,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 200}",0.8803921568627452,0.7607843137254902,0.9411764705882352,0.8075396825396826,0.6875,0.8154785247432306,0.08882199947585173,333,0.9091680214886548,0.9249079946754365,0.9097564795239215,0.9252574337614253,0.9251997511599401,0.9188579361218757,0.007674716337698588
0.20847635269165038,0.00951447396843007,0.04178767204284668,0.005673911528363027,balanced,10,log2,4,2,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 2, 'n_estimators': 300}",0.8803921568627452,0.7607843137254902,0.9411764705882352,0.8075396825396826,0.6875,0.8154785247432306,0.08882199947585173,333,0.9245028648466463,0.9397228094902513,0.8945062352544658,0.9402985074626866,0.9402683551937284,0.9278597544495557,0.017737835123553727
0.09114675521850586,0.010522527937410616,0.031615400314331056,0.007227196747204288,balanced,10,log2,4,5,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 100}",0.8803921568627452,0.7607843137254902,0.8823529411764706,0.9368686868686869,0.6875,0.8295796197266785,0.09143007577895178,161,0.9091680214886548,0.8945062352544658,0.8791106084525185,0.9100769444701955,0.9402683551937284,0.9066260329719127,0.020269012918536576
0.17241930961608887,0.007579291987992445,0.03985142707824707,0.009188037614466835,balanced,10,log2,4,5,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 200}",0.8803921568627452,0.7607843137254902,0.9411764705882352,0.8075396825396826,0.6875,0.8154785247432306,0.08882199947585173,333,0.9091680214886548,0.9249079946754365,0.9097564795239215,0.9252574337614253,0.9251997511599401,0.9188579361218757,0.007674716337698588
0.2635209560394287,0.01609394881550335,0.0455070972442627,0.010361478811431622,balanced,10,log2,4,5,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 5, 'n_estimators': 300}",0.8803921568627452,0.7607843137254902,0.9411764705882352,0.8075396825396826,0.6875,0.8154785247432306,0.08882199947585173,333,0.9245028648466463,0.9397228094902513,0.8945062352544658,0.9402985074626866,0.9402683551937284,0.9278597544495557,0.017737835123553727
0.10554237365722656,0.02026046189739134,0.028835773468017578,0.011231817217045192,balanced,10,log2,4,10,100,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 100}",0.8803921568627452,0.7607843137254902,0.9411764705882352,0.8075396825396826,0.6875,0.8154785247432306,0.08882199947585173,333,0.9091680214886548,0.9245028648466463,0.8945062352544658,0.8953604072659956,0.9402683551937284,0.9127611768098983,0.01756959042019483
0.16814985275268554,0.009532017095404181,0.03471364974975586,0.006474538976927164,balanced,10,log2,4,10,200,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 200}",0.8803921568627452,0.7607843137254902,0.9411764705882352,0.8075396825396826,0.6875,0.8154785247432306,0.08882199947585173,333,0.9091680214886548,0.9245028648466463,0.9097564795239215,0.9252574337614253,0.9402683551937284,0.9217906309628752,0.011532148956982144
0.23895869255065919,0.0060875314508804365,0.04935274124145508,0.007078918483006173,balanced,10,log2,4,10,300,"{'class_weight': 'balanced', 'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 4, 'min_samples_split': 10, 'n_estimators': 300}",0.8803921568627452,0.7607843137254902,0.8823529411764706,0.8075396825396826,0.6875,0.8037138188608777,0.07406336532400126,393,0.9245028648466463,0.9245028648466463,0.8945062352544658,0.9402985074626866,0.9402683551937284,0.9248157655208347,0.016717423630862194
0.08969283103942871,0.012941392874448747,0.022806692123413085,0.002109995628597221,balanced,20,sqrt,1,2,100,"{'class_weight': 'balanced', 'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 1, 'min_samples_split': 2, 'n_estimators': 100}",0.8144796380090498,0.6411764705882353,0.9411764705882352,0.8181623931623933,0.7458333333333332,0.7921656611362493,0.09830807213595066,429,1.0,1.0,1.0,1.0,1.0,1.0,0.0
